"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Angel De Jesus","Tigers","0","0","6.09","0","1","0","1.0","1","1","0","1","1","1.74","6.88","6.06","6.23","0.0","0.0","sa921876"
"Jesus Alcantar","","0","0","6.12","0","1","0","1.0","1","1","0","1","1","1.73","5.70","5.35","6.23","0.0","0.0","sa3002590"
"Brock Hartson","Indians","0","0","6.19","0","0","0","1.0","1","1","0","1","0","1.61","5.05","3.83","6.23","0.0","0.0","sa857665"
"Tyler Day","","0","0","6.11","0","1","0","1.0","1","1","0","1","1","1.81","6.51","6.49","6.23","0.0","0.0","sa3004105"
"Scott Engler","Rangers","0","0","6.19","0","1","0","1.0","1","1","0","1","1","1.80","6.75","6.36","6.23","0.0","0.0","sa918353"
"Luke Lanphere","","0","0","6.14","0","1","0","1.0","1","1","0","1","1","1.80","6.26","6.25","6.23","0.0","0.0","sa738712"
"Nick Sprengel","Rays","0","0","5.90","0","1","0","1.0","1","1","0","1","1","1.88","5.85","7.03","6.23","0.0","0.0","sa3007714"
"PJ Poulin","Rockies","0","0","6.18","0","1","0","1.0","1","1","0","1","1","1.89","6.50","6.95","6.23","0.0","0.0","sa3007223"
"Sam Perez","","0","0","6.22","0","0","0","1.0","1","1","0","1","1","1.70","5.23","4.78","6.23","0.0","0.0","sa917997"
"Austin Glorius","","0","0","6.00","0","1","0","1.0","1","1","0","1","1","1.87","7.35","7.58","6.23","0.0","0.0","sa883131"
"Maximo Castillo","Blue Jays","0","0","6.31","0","0","0","1.0","1","1","0","1","0","1.64","5.44","4.14","6.23","0.0","0.0","sa917181"
"Ramon Perez","Padres","0","0","5.99","0","0","0","1.0","1","1","0","1","1","1.80","6.06","6.37","6.23","0.0","0.0","sa3004005"
"Wilfredo Ramirez","","0","0","6.15","0","1","0","1.0","1","1","0","1","1","1.77","6.28","5.98","6.23","0.0","0.0","sa824990"
"Alejandro Martinez","","0","0","6.18","0","1","0","1.0","1","1","0","1","0","1.67","5.10","4.41","6.23","0.0","0.0","sa504008"
"Matt Vogel","","0","0","6.10","0","1","0","1.0","1","1","0","1","1","1.84","7.28","7.17","6.24","0.0","0.0","sa738652"
"Luis De Los Santos","","0","0","6.23","0","0","0","1.0","1","1","0","1","1","1.76","5.12","5.23","6.24","0.0","0.0","sa873752"
"Alan Strong","Rays","0","0","6.18","0","0","0","1.0","1","1","0","1","1","1.67","5.56","4.68","6.24","0.0","0.0","sa3006768"
"John Kilichowski","","0","0","6.01","0","1","0","1.0","1","1","0","1","1","1.79","6.92","6.63","6.24","0.0","0.0","sa873677"
"Lucas Gilbreath","Rockies","0","0","6.27","0","0","0","1.0","1","1","0","1","1","1.76","5.99","5.44","6.24","0.0","0.0","sa829720"
"Eddy Demurias","Reds","0","0","6.08","0","1","0","1.0","1","1","0","1","1","1.84","6.35","6.73","6.24","0.0","0.0","sa3007852"
"Moises Gomez","Twins","0","0","6.13","0","1","0","1.0","1","1","0","1","1","1.78","6.56","6.22","6.24","0.0","0.0","sa832779"
"Kevin Escorcia","White Sox","0","0","5.82","0","1","0","1.0","1","1","0","1","1","1.85","7.37","7.51","6.24","0.0","0.0","sa737256"
"Luis Aquino","","0","0","6.07","0","1","0","1.0","1","1","0","1","1","1.84","6.46","6.86","6.24","0.0","0.0","sa657752"
"Francisco Gil","","0","0","6.18","0","1","0","1.0","1","1","0","1","1","1.75","5.03","5.15","6.24","0.0","0.0","sa393318"
"Kyle Goodbrand","Rays","0","0","6.07","0","1","0","1.0","1","1","0","1","1","1.76","6.59","6.17","6.24","0.0","0.0","sa3004963"
"Carlos De Leon","","0","0","6.10","0","1","0","1.0","1","1","0","1","1","1.80","6.12","6.33","6.24","0.0","0.0","sa916092"
"Tyler Hallead","Phillies","0","0","6.00","0","1","0","1.0","1","1","0","1","1","1.84","7.03","7.08","6.24","0.0","0.0","sa918521"
"Carlos Pech","","0","0","6.13","0","1","0","1.0","1","1","0","1","1","1.78","5.94","5.94","6.24","0.0","0.0","sa914287"
"Juan Mota","Indians","0","0","6.16","0","0","0","1.0","1","1","0","1","1","1.75","5.47","5.52","6.24","0.0","0.0","sa917387"
"Manny Guzman","Padres","0","0","6.21","0","0","0","1.0","1","1","0","1","1","1.82","5.57","6.05","6.25","0.0","0.0","sa3004330"
"Luis Ysla","Orioles","0","0","6.04","0","0","0","1.0","1","1","0","1","1","1.70","6.74","5.56","6.25","0.0","0.0","sa739569"
"Cole Sands","Twins","0","0","6.27","0","0","0","1.0","1","1","0","1","1","1.68","5.73","4.81","6.25","0.0","0.0","sa3008611"
"Michael Danielak","Athletics","0","0","6.09","0","1","0","1.0","1","1","0","1","1","1.75","6.20","6.07","6.25","0.0","0.0","sa918811"
"Sam Keating","Padres","0","0","6.22","0","0","0","1.0","1","1","0","1","1","1.76","5.17","5.40","6.25","0.0","0.0","sa3005025"
"Matt Nevarez","","0","0","6.14","0","1","0","1.0","1","1","0","1","1","1.83","6.37","6.64","6.25","0.0","0.0","sa291749"
"Matt Stalcup","","0","0","6.10","0","0","0","1.0","1","1","0","1","1","1.75","5.12","5.47","6.25","0.0","0.0","sa737923"
"Zach Lewis","White Sox","0","0","6.11","0","0","0","1.0","1","1","0","1","1","1.77","6.29","6.08","6.25","0.0","0.0","sa829666"
"Sutter McLoughlin","","0","0","6.13","0","1","0","1.0","1","1","0","1","1","1.76","6.93","6.11","6.25","0.0","0.0","sa875323"
"Rob Huber","Athletics","0","0","6.11","0","1","0","1.0","1","1","0","1","1","1.81","5.97","6.46","6.25","0.0","0.0","sa829419"
"Dylan Stock","","0","0","6.11","0","1","0","1.0","1","1","0","1","1","1.84","6.36","6.78","6.25","0.0","0.0","sa3004354"
"Francisco Cambuston","","0","0","6.20","0","1","0","1.0","1","1","0","1","1","1.78","5.57","5.68","6.25","0.0","0.0","sa596858"
"Trent Johnson","","0","0","6.09","0","1","0","1.0","1","1","0","1","1","1.84","5.18","6.27","6.26","0.0","0.0","sa918354"
"Chris Rocha","","0","0","6.19","0","1","0","1.0","1","1","0","1","1","1.80","5.28","5.76","6.26","0.0","0.0","sa977111"
"Jake Latz","Rangers","0","0","6.18","0","0","0","1.0","1","1","0","1","1","1.74","6.34","5.72","6.26","0.0","0.0","sa829008"
"Austin Hansen","Astros","0","0","6.17","0","0","0","1.0","1","1","0","1","1","1.74","6.67","5.95","6.26","0.0","0.0","sa3006956"
"Tyler Fallwell","","0","0","6.15","0","1","0","1.0","1","1","0","1","1","1.79","6.35","6.26","6.26","0.0","0.0","sa918454"
"Grant Hockin","","0","0","6.30","0","0","0","1.0","1","1","0","1","1","1.72","5.07","4.78","6.26","0.0","0.0","sa828698"
"Luis De Luna","","0","0","6.18","0","1","0","1.0","1","1","0","1","1","1.79","6.13","6.07","6.26","0.0","0.0","sa977262"
"Endrys Briceno","","0","0","6.15","0","1","0","1.0","1","1","0","1","1","1.76","5.56","5.65","6.26","0.0","0.0","sa505062"
"Jorge Rivera","","0","0","6.27","0","0","0","1.0","1","1","0","1","1","1.68","5.50","4.63","6.26","0.0","0.0","sa824922"
"Carlos Teller","","0","0","6.11","0","0","0","1.0","1","1","0","1","1","1.80","4.90","5.72","6.26","0.0","0.0","sa455989"
"Yelmison Peralta","Angels","0","0","5.95","0","1","0","1.0","1","1","0","1","1","1.82","6.66","6.99","6.26","0.0","0.0","sa657897"
"Kevin Hamann","","0","0","6.13","0","1","0","1.0","1","1","0","1","1","1.85","6.25","6.74","6.26","0.0","0.0","sa3004221"
"Kyle Weatherly","Blue Jays","0","0","6.20","0","1","0","1.0","1","1","0","1","1","1.75","5.59","5.47","6.27","0.0","0.0","sa918112"
"Tyler Thomas","Rangers","0","0","6.22","0","0","0","1.0","1","1","0","1","1","1.73","5.95","5.36","6.27","0.0","0.0","sa873974"
"Matt Portland","","0","0","6.09","0","0","0","1.0","1","1","0","1","1","1.81","5.65","6.22","6.27","0.0","0.0","sa875751"
"Carlos Espinal","Yankees","0","0","6.06","0","1","0","1.0","1","1","0","1","1","1.75","6.98","6.06","6.27","0.0","0.0","sa872567"
"Matt Imhof","","0","0","6.05","0","0","0","1.0","1","1","0","1","1","1.79","7.20","6.52","6.27","0.0","0.0","sa828688"
"Matt Milroy","Rangers","0","0","6.16","0","1","0","1.0","1","1","0","1","1","1.86","6.94","7.19","6.27","0.0","0.0","sa503072"
"Tyler Ferguson","","0","0","6.12","0","1","0","1.0","1","1","0","1","1","1.84","7.07","7.05","6.27","0.0","0.0","sa658964"
"Eli Lingos","Indians","0","0","6.00","0","1","0","1.0","1","1","0","1","1","1.80","6.20","6.35","6.27","0.0","0.0","sa3006798"
"Brian Johnson","Red Sox","2","0","7.52","0","14","0","16.0","20","13","5","16","7","1.70","9.35","3.81","6.27","-0.4","-0.4","14272"
"Scott Williams","Rangers","0","0","6.22","0","1","0","1.0","1","1","0","1","1","1.74","6.90","5.86","6.27","0.0","0.0","sa829019"
"David Burkhalter","","0","0","6.31","0","0","0","1.0","1","1","0","1","1","1.69","5.25","4.51","6.27","0.0","0.0","sa829016"
"Marco Tovar","","0","0","6.14","0","0","0","1.0","1","1","0","0","0","1.66","4.47","4.10","6.27","0.0","0.0","sa508092"
"Jake Steffens","","0","0","6.18","0","1","0","1.0","1","1","0","1","1","1.80","5.83","6.11","6.27","0.0","0.0","sa3004924"
"Michael Suarez","","0","0","6.10","0","0","0","1.0","1","1","0","1","1","1.80","5.52","6.01","6.27","0.0","0.0","sa735869"
"Tim Brennan","Rangers","0","0","6.42","0","0","0","1.0","1","1","0","0","0","1.73","4.31","4.43","6.27","0.0","0.0","sa3008630"
"Marcus Reyes","Blue Jays","0","0","6.11","0","1","0","1.0","1","1","0","1","1","1.79","5.27","5.74","6.28","0.0","0.0","sa3004489"
"Andrew Summerville","","0","0","5.95","0","1","0","1.0","1","1","0","1","1","1.89","6.98","7.73","6.28","0.0","0.0","sa829686"
"Carlos Chavez","","0","0","6.23","0","0","0","1.0","1","1","0","1","1","1.78","5.67","5.75","6.28","0.0","0.0","sa977183"
"Roniel Raudes","Red Sox","0","0","6.36","0","0","0","1.0","1","1","0","1","0","1.65","5.55","4.37","6.28","0.0","0.0","sa872825"
"Austin Schulfer","Twins","0","0","6.25","0","0","0","1.0","1","1","0","1","1","1.83","6.38","6.52","6.28","0.0","0.0","sa3007585"
"Armando Ruiz","Athletics","0","0","6.10","0","1","0","1.0","1","1","0","1","1","1.75","6.43","6.20","6.28","0.0","0.0","sa875995"
"Ricardo Castro","","0","0","6.27","0","0","0","1.0","1","1","0","1","1","1.77","5.58","5.56","6.28","0.0","0.0","sa880282"
"Brad Bass","Tigers","0","0","6.25","0","1","0","1.0","1","1","0","1","1","1.74","5.77","5.43","6.28","0.0","0.0","sa829618"
"Shane Dawson","Blue Jays","0","0","6.18","0","0","0","1.0","1","1","0","1","0","1.62","5.81","4.33","6.29","0.0","0.0","sa658332"
"Tyler Peyton","Cubs","0","0","6.14","0","1","0","1.0","1","1","0","1","1","1.81","5.92","6.36","6.29","0.0","0.0","sa876105"
"Daniel Flores","","0","0","6.24","0","1","0","1.0","1","1","0","1","1","1.83","6.16","6.45","6.29","0.0","0.0","sa977180"
"Luis Ortiz","Orioles","0","1","6.27","2","2","0","12.0","14","8","3","7","5","1.63","5.48","4.02","6.29","-0.1","-0.1","16942"
"Tommy Romero","Rays","0","0","6.12","0","0","0","1.0","1","1","0","1","1","1.69","6.17","5.41","6.29","0.0","0.0","sa3004469"
"Matias Carrillo","","0","0","6.08","0","1","0","1.0","1","1","0","1","1","1.79","5.43","5.89","6.29","0.0","0.0","sa393223"
"Christian Stolo","","0","0","6.12","0","1","0","1.0","1","1","0","1","1","1.81","5.77","6.14","6.29","0.0","0.0","sa977917"
"Ethan Roberts","Cubs","0","0","6.15","0","1","0","1.0","1","1","0","1","1","1.86","5.98","6.80","6.29","0.0","0.0","sa3008132"
"Nick Brown","","0","0","6.25","0","1","0","1.0","1","1","0","1","1","1.76","5.97","5.66","6.29","0.0","0.0","sa915777"
"Aldo Montes","","0","0","6.28","0","0","0","1.0","1","1","0","1","1","1.72","4.98","4.82","6.29","0.0","0.0","sa547921"
"Janson Junk","Yankees","0","0","6.11","0","0","0","1.0","1","1","0","1","1","1.72","6.26","5.53","6.29","0.0","0.0","sa3004659"
"Juan Florentino","","0","0","6.18","0","1","0","1.0","1","1","0","1","1","1.74","6.40","5.82","6.30","0.0","0.0","sa886971"
"Edwar Colina","Twins","0","0","6.22","0","0","0","1.0","1","1","0","1","1","1.78","6.01","6.06","6.30","0.0","0.0","sa917405"
"Raymond Kerr","Mariners","0","0","6.14","0","0","0","1.0","1","1","0","1","1","1.78","5.10","5.66","6.30","0.0","0.0","sa3005362"
"Garrett Schilling","Rockies","0","0","6.49","0","0","0","1.0","1","1","0","1","1","1.71","6.01","4.81","6.30","0.0","0.0","sa3004770"
"Patrick Duester","","0","0","6.16","0","1","0","1.0","1","1","0","1","1","1.83","6.24","6.60","6.30","0.0","0.0","sa999479"
"Gerson Garabito","Royals","0","0","6.19","0","0","0","1.0","1","1","0","1","1","1.68","5.72","5.12","6.30","0.0","0.0","sa737361"
"Tomas Solis","","0","0","6.12","0","0","0","1.0","1","1","0","0","1","1.70","4.41","4.53","6.30","0.0","0.0","sa508197"
"Eduardo Alvarez","","0","0","6.15","0","1","0","1.0","1","1","0","1","1","1.88","6.34","7.16","6.30","0.0","0.0","sa914209"
"Fabian Blanco","Cardinals","0","0","5.95","0","1","0","1.0","1","1","0","1","1","1.90","6.42","7.54","6.30","0.0","0.0","sa873152"
"Howie Brey","","0","0","6.05","0","1","0","1.0","1","1","0","1","1","1.79","6.83","6.51","6.30","0.0","0.0","sa918740"
"Tyler Palm","Twins","0","0","6.38","0","0","0","1.0","1","1","0","1","1","1.72","5.05","4.73","6.30","0.0","0.0","sa3007270"
"Aaron Hernandez","Angels","0","0","6.17","0","0","0","1.0","1","1","0","1","1","1.74","5.92","5.70","6.30","0.0","0.0","sa3008599"
"Freddy Tarnok","Braves","0","0","6.32","0","0","0","1.0","1","1","0","1","1","1.75","6.21","5.60","6.30","0.0","0.0","sa3005175"
"Nick Vespi","Orioles","0","0","6.13","0","0","0","1.0","1","1","0","1","1","1.81","5.39","5.98","6.30","0.0","0.0","sa875778"
"Drew Finley","Dodgers","0","0","6.07","0","1","0","1.0","1","1","0","1","1","1.80","6.84","6.72","6.30","0.0","0.0","sa875004"
"Ryan Luna","","0","0","6.47","0","1","0","1.0","1","1","0","1","1","1.88","5.36","6.18","6.31","0.0","0.0","sa918646"
"Colton Davis","","0","0","6.17","0","1","0","1.0","1","1","0","1","1","1.80","6.77","6.52","6.31","0.0","0.0","sa918579"
"Dustin Hunt","Angels","0","0","5.99","0","1","0","1.0","1","1","0","1","1","1.81","7.20","7.07","6.31","0.0","0.0","sa873711"
"Oswaldo Castillo","","0","0","6.09","0","1","0","1.0","1","1","0","1","1","1.87","6.23","7.07","6.31","0.0","0.0","sa735885"
"Jacob Constante","","0","0","6.07","0","0","0","1.0","1","1","0","1","1","1.85","4.82","6.22","6.31","0.0","0.0","sa737955"
"Brian Bass","","0","0","6.23","0","1","0","1.0","1","1","0","1","1","1.83","5.72","6.29","6.31","0.0","0.0","sa879638"
"Frederis Parra","Rockies","0","0","6.50","0","0","0","1.0","1","1","0","1","0","1.70","4.71","4.11","6.31","0.0","0.0","sa657275"
"Jovany Lopez","","0","0","6.07","0","1","0","1.0","1","1","0","1","1","1.79","6.39","6.33","6.31","0.0","0.0","sa504961"
"Phil Morse","","0","0","6.18","0","1","0","1.0","1","1","0","1","1","1.85","6.26","6.81","6.31","0.0","0.0","sa918349"
"Jose Castro","","0","0","6.22","0","1","0","1.0","1","1","0","1","1","1.76","6.31","5.93","6.31","0.0","0.0","sa921351"
"Alex Valverde","Rays","0","0","6.15","0","1","0","1.0","1","1","0","1","1","1.78","6.04","6.13","6.31","0.0","0.0","sa3005207"
"Hunter Williams","Rockies","0","0","6.25","0","1","0","1.0","1","1","0","1","1","1.88","6.92","7.08","6.31","0.0","0.0","sa829599"
"Tyler Mondile","","0","0","6.34","0","0","0","1.0","1","1","0","1","1","1.70","4.92","4.54","6.31","0.0","0.0","sa918013"
"Oscar Rivera","","0","0","6.16","0","0","0","1.0","1","1","0","1","0","1.64","4.61","4.08","6.31","0.0","0.0","sa377670"
"Fitz Stadler","Blue Jays","0","0","6.39","0","0","0","1.0","1","1","0","1","1","1.80","5.40","5.71","6.31","0.0","0.0","sa876081"
"Trey Riley","Braves","0","0","6.38","0","0","0","1.0","1","1","0","1","1","1.83","5.40","5.93","6.32","0.0","0.0","sa3007611"
"Rafael Gomez","Nationals","0","0","6.25","0","0","0","1.0","1","1","0","1","1","1.88","4.61","6.26","6.32","0.0","0.0","sa923902"
"Joshua Walker","Mets","0","0","6.07","0","0","0","1.0","1","1","0","1","1","1.86","6.00","6.86","6.32","0.0","0.0","sa3004488"
"Tyler Kane","","0","0","6.36","0","0","0","1.0","1","1","0","1","1","1.72","4.78","4.66","6.32","0.0","0.0","sa738905"
"Victor Diaz","","0","0","6.27","0","0","0","1.0","1","1","0","1","1","1.71","5.41","5.00","6.32","0.0","0.0","sa659749"
"Aaron Myers","","0","0","6.21","0","1","0","1.0","1","1","0","1","1","1.80","6.58","6.41","6.32","0.0","0.0","sa202991"
"Ian McKinney","Mariners","0","0","6.12","0","0","0","1.0","1","1","0","1","1","1.76","5.72","5.79","6.32","0.0","0.0","sa738318"
"Cristofer Ogando","Rays","0","0","6.10","0","1","0","1.0","1","1","0","1","1","1.84","7.04","7.16","6.32","0.0","0.0","sa737479"
"Lane Ramsey","White Sox","0","0","6.17","0","1","0","1.0","1","1","0","1","1","1.83","5.15","6.08","6.32","0.0","0.0","sa3006774"
"Frank German","Yankees","0","0","6.22","0","0","0","1.0","1","1","0","1","1","1.67","6.08","4.86","6.32","0.0","0.0","sa3007729"
"Aaron McGarity","Yankees","0","0","6.14","0","1","0","1.0","1","1","0","1","1","1.76","6.31","5.82","6.32","0.0","0.0","sa873280"
"Yosshel Hurtado","","0","0","6.20","0","1","0","1.0","1","1","0","1","1","1.81","5.97","6.30","6.32","0.0","0.0","sa829111"
"Colton Laws","Blue Jays","0","0","6.45","0","0","0","1.0","1","1","0","1","0","1.67","5.24","4.19","6.33","0.0","0.0","sa3004193"
"Javier Garcia","","0","0","6.26","0","1","0","1.0","1","1","0","1","1","1.82","6.39","6.43","6.33","0.0","0.0","sa872843"
"Tony Guerra","","0","0","6.17","0","1","0","1.0","1","1","0","1","1","1.84","5.65","6.44","6.33","0.0","0.0","sa870202"
"Charlie Barnes","Twins","0","0","6.19","0","0","0","1.0","1","1","0","1","1","1.72","5.27","5.07","6.33","0.0","0.0","sa915788"
"Slater Lee","Athletics","0","0","6.23","0","1","0","1.0","1","1","0","1","1","1.81","5.57","6.18","6.33","0.0","0.0","sa3004224"
"Jared Finkel","","0","0","6.20","0","1","0","1.0","1","1","0","1","1","1.84","5.44","6.34","6.33","0.0","0.0","sa3004596"
"Will Stillman","","0","0","6.21","0","1","0","1.0","1","1","0","1","1","1.82","6.90","6.81","6.33","0.0","0.0","sa857574"
"Jake Shull","","0","0","6.36","0","1","0","1.0","1","1","0","1","1","1.78","5.62","5.56","6.33","0.0","0.0","sa875585"
"Gaby Almonte","","0","0","6.37","0","0","0","1.0","1","1","0","0","0","1.70","4.46","4.31","6.33","0.0","0.0","sa597214"
"Jim Voyles","","0","0","6.25","0","1","0","1.0","1","1","0","1","1","1.78","5.93","5.92","6.33","0.0","0.0","sa3004825"
"Albert Abreu","Yankees","0","0","6.19","0","0","0","1.0","1","1","0","1","1","1.72","6.70","5.71","6.33","0.0","0.0","sa828366"
"Abraham Almonte","","0","0","6.07","0","1","0","1.0","1","1","0","1","1","1.83","6.59","6.82","6.33","0.0","0.0","sa3004017"
"Harrison Francis","Diamondbacks","0","0","6.37","0","1","0","1.0","1","1","0","1","1","1.88","6.17","6.94","6.33","0.0","0.0","sa3005295"
"Geno Encina","","0","0","6.37","0","1","0","1.0","1","1","0","1","1","1.74","5.34","5.08","6.33","0.0","0.0","sa875765"
"Sean Rackoski","Blue Jays","0","0","6.31","0","1","0","1.0","1","1","0","1","1","1.85","6.27","6.58","6.33","0.0","0.0","sa3006964"
"Daniel Sanchez","","0","0","6.34","0","1","0","1.0","1","1","0","1","1","1.76","5.54","5.44","6.33","0.0","0.0","sa3000800"
"Daniel James","Royals","0","0","6.24","0","1","0","1.0","1","1","0","1","1","1.80","6.26","6.42","6.33","0.0","0.0","sa3007217"
"Roger Santana","Pirates","0","0","6.33","0","0","0","1.0","1","1","0","0","1","1.91","4.48","6.40","6.33","0.0","0.0","sa872562"
"Hansel Paulino","Astros","0","0","6.23","0","1","0","1.0","1","1","0","1","1","1.75","6.33","5.83","6.34","0.0","0.0","sa828144"
"Brody Rodning","Blue Jays","0","0","6.13","0","1","0","1.0","1","1","0","1","1","1.84","5.93","6.59","6.34","0.0","0.0","sa3004591"
"Kramer Sneed","","0","0","6.16","0","0","0","1.0","1","1","0","1","0","1.65","5.11","4.38","6.34","0.0","0.0","sa549965"
"Levi MaVorhis","","0","0","6.26","0","1","0","1.0","1","1","0","1","1","1.78","5.50","5.71","6.34","0.0","0.0","sa856277"
"Kendry Melo","Giants","0","0","6.07","0","1","0","1.0","1","1","0","1","1","1.92","6.52","7.84","6.34","0.0","0.0","sa830425"
"Andrew Gist","","0","0","6.08","0","1","0","1.0","1","1","0","1","1","1.89","5.79","6.99","6.34","0.0","0.0","sa913053"
"Angel Padron","Red Sox","0","0","6.25","0","0","0","1.0","1","1","0","1","1","1.80","5.61","5.93","6.34","0.0","0.0","sa873319"
"Orlando Pascual","","0","0","6.18","0","1","0","1.0","1","1","0","1","1","1.85","6.58","6.94","6.34","0.0","0.0","sa883761"
"Graham Spraker","Blue Jays","0","0","6.35","0","0","0","1.0","1","1","0","1","0","1.64","5.20","4.10","6.34","0.0","0.0","sa3004024"
"Franklyn Soriano","Diamondbacks","0","0","6.29","0","0","0","1.0","1","1","0","1","1","1.82","5.60","6.21","6.34","0.0","0.0","sa875873"
"Juan Perez","Red Sox","0","0","6.48","0","0","0","1.0","1","1","0","1","1","1.82","4.51","5.42","6.34","0.0","0.0","sa917379"
"Eduardo Salazar","Reds","0","0","6.22","0","1","0","1.0","1","1","0","1","1","1.77","5.93","5.83","6.34","0.0","0.0","sa3003131"
"Chris Hall","","0","0","6.22","0","1","0","1.0","1","1","0","1","1","1.82","6.30","6.54","6.34","0.0","0.0","sa918328"
"Gabriel Encinas","","0","0","6.13","0","1","0","1.0","1","1","0","1","1","1.92","7.26","7.99","6.34","0.0","0.0","sa548350"
"Andrew Lee","Nationals","0","0","6.24","0","0","0","1.0","1","1","0","1","1","1.85","7.32","7.27","6.34","0.0","0.0","sa856275"
"Eugenio Palma","Cubs","0","0","6.02","0","1","0","1.0","1","1","0","1","1","1.83","6.45","6.95","6.35","0.0","0.0","sa829746"
"Trey Killian","","0","0","6.34","0","0","0","1.0","1","1","0","1","1","1.70","5.55","4.85","6.35","0.0","0.0","sa827345"
"Fabian Williamson","","0","0","5.98","0","1","0","1.0","1","1","0","1","1","1.92","6.81","7.86","6.35","0.0","0.0","sa328152"
"Leif Strom","Nationals","0","0","6.31","0","0","0","1.0","1","1","0","1","1","1.85","5.86","6.47","6.35","0.0","0.0","sa3007220"
"Kyle Bird","Rangers","1","1","5.25","0","30","1","30.0","26","18","6","28","24","1.65","8.25","6.98","6.35","-0.5","-0.2","16618"
"Adonis De La Cruz","Yankees","0","0","6.09","0","1","0","1.0","1","1","0","1","1","1.78","6.50","6.26","6.35","0.0","0.0","sa737023"
"Josh Reagan","Athletics","0","0","6.12","0","1","0","1.0","1","1","0","1","1","1.84","5.22","6.44","6.35","0.0","0.0","sa3004830"
"Jared Cheek","","0","0","6.30","0","1","0","1.0","1","1","0","1","1","1.80","6.22","6.17","6.35","0.0","0.0","sa875288"
"Gilberto Chu","Nationals","0","0","6.05","0","1","0","1.0","1","1","0","1","1","1.89","5.82","7.08","6.35","0.0","0.0","sa873302"
"Elio Silva","","0","0","6.19","0","0","0","1.0","1","1","0","1","1","1.78","4.65","5.44","6.35","0.0","0.0","sa872820"
"Adonys Cardona","","0","0","6.13","0","1","0","1.0","1","1","0","1","1","1.91","6.42","7.55","6.35","0.0","0.0","sa599058"
"Jonathan Stiever","White Sox","0","0","6.28","0","0","0","1.0","1","1","0","1","1","1.67","5.76","4.73","6.35","0.0","0.0","sa3007233"
"Brendon Little","Cubs","0","0","6.18","0","0","0","1.0","1","1","0","1","1","1.84","5.53","6.37","6.35","0.0","0.0","sa876266"
"Casey Brown","Phillies","0","0","6.08","0","1","0","1.0","1","1","0","1","1","1.82","6.12","6.45","6.35","0.0","0.0","sa3002598"
"Austin Nicely","","0","0","6.20","0","0","0","1.0","1","1","0","1","1","1.80","4.81","5.63","6.35","0.0","0.0","sa737850"
"Tyler Gray","Royals","0","0","6.36","0","1","0","1.0","1","1","0","1","1","1.80","4.96","5.68","6.35","0.0","0.0","sa3007723"
"Marcos Lantigua","Red Sox","0","0","6.37","0","1","0","1.0","1","1","0","1","1","1.82","4.94","5.73","6.35","0.0","0.0","sa830637"
"Sam Coonrod","Giants","0","0","4.15","0","5","0","5.0","5","2","1","5","3","1.39","7.56","4.20","6.36","-0.1","-0.1","17264"
"Luis Alvarado","Angels","0","0","6.23","0","0","0","1.0","1","1","0","1","1","1.77","6.21","6.04","6.36","0.0","0.0","sa3007454"
"Kade McClure","White Sox","0","0","6.31","0","0","0","1.0","1","1","0","1","1","1.70","5.34","4.80","6.36","0.0","0.0","sa915622"
"Luis Garcia","Astros","0","0","6.28","0","0","0","1.0","1","1","0","1","1","1.75","6.75","5.98","6.36","0.0","0.0","sa3005197"
"Steven Klimek","Orioles","0","0","6.21","0","1","0","1.0","1","1","0","1","1","1.82","5.61","6.05","6.36","0.0","0.0","sa876117"
"Francisco Rosario","","0","0","6.32","0","0","0","1.0","1","1","0","1","1","1.74","5.52","5.28","6.36","0.0","0.0","2091"
"Joe Jacques","Pirates","0","0","6.14","0","1","0","1.0","1","1","0","1","1","1.99","5.81","7.88","6.36","0.0","0.0","sa3007493"
"Zac Person","Astros","0","0","6.07","0","1","0","1.0","1","1","0","1","1","1.87","6.25","7.04","6.36","0.0","0.0","sa875218"
"Erling Moreno","Cubs","0","0","6.22","0","0","0","1.0","1","1","0","1","1","1.90","4.59","6.61","6.36","0.0","0.0","sa827076"
"Jared Poche'","Athletics","0","0","6.17","0","1","0","1.0","1","1","0","1","1","1.70","5.12","5.04","6.36","0.0","0.0","sa857617"
"Ryan Boelter","","0","0","6.08","0","1","0","1.0","1","1","0","1","1","1.88","6.23","7.13","6.36","0.0","0.0","sa918854"
"Tyler McKay","Phillies","0","0","6.32","0","0","0","1.0","1","1","0","1","1","1.77","5.83","5.57","6.36","0.0","0.0","sa3007851"
"Yordys Alejo","","0","0","6.28","0","1","0","1.0","1","1","0","1","1","1.84","5.88","6.44","6.36","0.0","0.0","sa599357"
"Elvin Liriano","","0","0","6.12","0","1","0","1.0","1","1","0","1","1","1.84","6.35","6.75","6.36","0.0","0.0","sa597228"
"Miguel Ruiz","","0","0","6.39","0","0","0","1.0","1","1","0","1","1","1.71","5.05","4.65","6.36","0.0","0.0","sa509788"
"Luis Morales","","0","0","6.28","0","1","0","1.0","1","1","0","1","1","1.85","5.98","6.60","6.36","0.0","0.0","sa546523"
"Skylar Arias","Indians","0","0","6.03","0","1","0","1.0","1","1","0","1","1","1.85","7.00","7.25","6.36","0.0","0.0","sa918539"
